更新时间,#genre#
Astro Football,https://hls-gateway.vpstv.net/streams/708998.m3u8
Astro GrandStand,https://hls-gateway.vpstv.net/streams/605093.m3u8
Astro IQIYI,http://aktv-stream.m16tv.cfd/stream/tuntun/fashiontv4k/AKTV.m3u8
Astro OASIS,https://hls-gateway.vpstv.net/streams/708963.m3u8
Astro PRIMA,https://hls-gateway.vpstv.net/streams/605095.m3u8
Astro Prima ,https://hls-gateway.vpstv.net/streams/709505.m3u8
Astro QJ 全佳,https://hls-gateway.vpstv.net/streams/708989.m3u8
Astro QJ,http://aktv-stream.m16tv.cfd/stream/tuntun/astroqj/AKTV.m3u8
Astro QJ,http://php.jdshipin.com/smt.php?id=Quanjia
Astro QJ,http://smt.1678520.xyz/smt3.2.3.php?id=Quanjia
Astro QJ,http://smt.veryfast.filegear-sg.me/smt3.2.1.php?id=Quanjia
Astro QJ,https://o11.163189.xyz/stream/live/qj/
Astro QJ,https://smt.1678520.xyz/smt3.2.3.php?id=Quanjia
Astro RANIA,https://hls-gateway.vpstv.net/streams/708964.m3u8
Astro RIA,https://hls-gateway.vpstv.net/streams/605063.m3u8
Astro Ria ,https://hls-gateway.vpstv.net/streams/709504.m3u8
Astro Showcase,https://hls-gateway.vpstv.net/streams/605082.m3u8
Astro SuperSport 2,P2p://generationnexxxt.com:19806/650d4fca00064e791dd4dbcd16fd08c0
Astro SuperSport 3,P2p://generationnexxxt.com:19806/5b9b9986c20244908be60c3f18a3e435
Astro SuperSport 4,P2p://generationnexxxt.com:19806/c7f1be20958243f68c943016c446501e
Astro SuperSport,P2p://generationnexxxt.com:19806/8f8ad3ee6aa54ccbac64314553dfa1fa
Astro TVS,https://hls-gateway.vpstv.net/streams/709033.m3u8
Astro VAANAVIL,https://hls-gateway.vpstv.net/streams/708965.m3u8
Astro Xing He,http://aktv.top/AKTV/live/aktv3/astroxinghe/AKTV.m3u8
Astro iQIYI,http://aktv.top/AKTV/live/aktv3/astroiqiyi/AKTV.m3u8
Astro premier League2,https://hls-gateway.vpstv.net/streams/477792.m3u8
Astro 欢喜台,http://aktv-stream.m16tv.cfd/stream/tuntun/astro/AKTV.m3u8
Astro,mitv://generationnexxxt.com:19806/0cd8ffd5742f43f2aba6b6bf8736641d
AstroAEC,http://api.mytv666.top/api/qwt.php?t=国外频道&id=AstroAEC
AstroAOD,http://api.mytv666.top/api/qwt.php?t=国外频道&id=AstroAOD
AstroPremierLeague,https://hls-gateway.vpstv.net/streams/709046.m3u8
AstroQJ,http://api.mytv666.top/api/qwt.php?t=国外频道&id=AstroQJ
AstroSportsPlus,https://hls-gateway.vpstv.net/streams/477795.m3u8
Astro小太阳,mitv://generationnexxxt.com:19806/b9014d57594d4cfdb87848d4b2610506
Astro欢喜,http://api.mytv666.top/api/qwt.php?t=国外频道&id=Astro欢喜台
Astro欢喜,http://smt.1678520.xyz/smt3.2.3.php?id=Huahee
Astro欢喜,http://smt.veryfast.filegear-sg.me/smt3.2.1.php?id=Huahee
Astro欢喜,https://smt.1678520.xyz/smt3.2.3.php?id=Huahee
Astro欢喜,mitv://generationnexxxt.com:19806/a2f732d447dc4c0b9e80417490de4e1d
Astro欢喜台,http://php.jdshipin.com/smt.php?id=Huahee
Astr欢喜,http://cookies.elementfx.com/chaojidianshi/chaojidianshi.php?id=Huahee
Astr爱奇,http://cookies.elementfx.com/chaojidianshi/chaojidianshi.php?id=Qiyi
Astv亚洲卫视,https://play-hsbj.vzan.com/slowlive/821481626725612417/live.m3u8
Atreseries Ⓢ,http://181.78.109.48:8000/play/a00l/index.m3u8
Aunar,https://5fb24b460df87.streamlock.net/live-cont.ar/mirador/playlist.m3u8
Awesome tv,https://hls-gateway.vpstv.net/streams/709000.m3u8
Axn HK,p3p://167.114.175.6:55331/66d23a53000d25d573c606e3274f26c5
Azad Azərbaycan TV (ATV) Ⓢ,https://www.tvkaista.net/stream-forwarder/get.php?x=ATVAz
Azzurra Tv Vco,https://59d7d6f47d7fc.streamlock.net/azzurratv/azzurratv/playlist.m3u8
A皮皮,http://iptv.jxpan.vip:18888/aio/huya/30375641
A计划,https://vip.ffzy-play7.com/20221115/4631_7c6bb09a/index.m3u8
A计划续集,https://vip.ffzy-play7.com/20221115/4412_bf4bdaf6/index.m3u8
B4U Movies USA (576p),http://41.223.30.230/B4UPLUS/index.m3u8
BABY TV,https://hls-gateway.vpstv.net/streams/709633.m3u8
BBC Alba Ⓖ,https://vs-hls-pushb-uk-live.akamaized.net/x=4/i=urn:bbc:pips:service:bbc_alba/iptv_hd_abr_v1.m3u8
BBC America,https://hls-gateway.vpstv.net/streams/709293.m3u8
BBC Asian Network,http://as-hls-ww-live.akamaized.net/pool_904/live/ww/bbc_asian_network/bbc_asian_network.isml/bbc_asian_network-audio%3d96000.norewind.m3u8
BBC Cbeebies,https://hls-gateway.vpstv.net/streams/709102.m3u8
BBC Cbeebies,https://hls-gateway.vpstv.net/streams/709578.m3u8
BBC Doctor Who,https://bbceu-doctorwho-1-it.samsung.wurl.tv/playlist.m3u8
BBC Drama,https://bbceu-bbcdrama-2-it.samsung.wurl.tv/playlist.m3u8
BBC EARTH(my),https://hls-gateway.vpstv.net/streams/605099.m3u8
BBC Earth ,https://hls-gateway.vpstv.net/streams/709500.m3u8
BBC Earth,https://hls-gateway.vpstv.net/streams/476670.m3u8
BBC Earth,https://hls-gateway.vpstv.net/streams/477040.m3u8
BBC Earth,https://hls-gateway.vpstv.net/streams/709099.m3u8
BBC Earth,https://hls-gateway.vpstv.net/streams/709576.m3u8
BBC Earth,https://hls.iill.top/api/BBC-Earth/index.m3u8
BBC Earth,mitv://generationnexxxt.com:19806/49261fefe28441bea7b775cc44fa16b5
BBC Four Ⓖ,https://vs-hls-pushb-uk-live.akamaized.net/x=4/i=urn:bbc:pips:service:bbc_four_hd/iptv_hd_abr_v1.m3u8
BBC Kids (720p),https://dmr1h4skdal9h.cloudfront.net/playlist.m3u8
BBC Lifestyle ,https://hls-gateway.vpstv.net/streams/476671.m3u8
BBC Lifestyle ,https://hls-gateway.vpstv.net/streams/605073.m3u8
BBC Lifestyle ,https://hls-gateway.vpstv.net/streams/709577.m3u8
BBC Lifestyle,https://hls-gateway.vpstv.net/streams/709100.m3u8
BBC Lifestyle,https://hls.iill.top/api/BBC-Lifestyle/index.m3u8
BBC Lifestyle,mitv://generationnexxxt.com:19806/178e533979bb4ec3af9190ca475f23ef
BBC Lifestyle,p3p://167.114.175.6:55331/64026f590000e9663abc652f25176282
BBC News (1080p),https://b638a299.wurl.com/manifest/f36d25e7e52f1ba8d7e56eb859c636563214f541/Vml6aW9fQkJDTmV3c19ITFM/d1ee66fb-71e5-408d-945a-31ae598fd476/5.m3u8
BBC News (360p),https://b638a299.wurl.com/manifest/f36d25e7e52f1ba8d7e56eb859c636563214f541/Vml6aW9fQkJDTmV3c19ITFM/d1ee66fb-71e5-408d-945a-31ae598fd476/2.m3u8
BBC News (540p),https://b638a299.wurl.com/manifest/f36d25e7e52f1ba8d7e56eb859c636563214f541/Vml6aW9fQkJDTmV3c19ITFM/d1ee66fb-71e5-408d-945a-31ae598fd476/3.m3u8
BBC News (720p),https://b638a299.wurl.com/manifest/f36d25e7e52f1ba8d7e56eb859c636563214f541/Vml6aW9fQkJDTmV3c19ITFM/d1ee66fb-71e5-408d-945a-31ae598fd476/4.m3u8
BBC News Ⓖ,https://vs-hls-push-uk.live.fastly.md.bbci.co.uk/x=4/i=urn:bbc:pips:service:bbc_news_channel_hd/iptv_hd_abr_v1.m3u8
BBC News,https://d2vnbkvjbims7j.cloudfront.net/containerA/LTN/playlist.m3u8
BBC One Ⓖ,https://vs-hls-pushb-uk-live.akamaized.net/x=4/i=urn:bbc:pips:service:bbc_one_yorks/iptv_hd_abr_v1.m3u8
BBC Parliament Ⓢ Ⓖ,https://vs-hls-pushb-uk-live.akamaized.net/x=4/i=urn:bbc:pips:service:bbc_parliament/pc_hd_abr_v2.m3u8
BBC Radio 1,http://as-hls-ww-live.akamaized.net/pool_904/live/ww/bbc_radio_one/bbc_radio_one.isml/bbc_radio_one-audio%3d96000.norewind.m3u8
BBC Radio 1Xtra,http://as-hls-ww-live.akamaized.net/pool_904/live/ww/bbc_1xtra/bbc_1xtra.isml/bbc_1xtra-audio%3d96000.norewind.m3u8
BBC Radio 2,http://as-hls-ww-live.akamaized.net/pool_904/live/ww/bbc_radio_two/bbc_radio_two.isml/bbc_radio_two-audio%3d96000.norewind.m3u8
BBC Radio 3,http://as-hls-ww-live.akamaized.net/pool_904/live/ww/bbc_radio_three/bbc_radio_three.isml/bbc_radio_three-audio%3d96000.norewind.m3u8
BBC Radio 4 Extra,http://as-hls-ww-live.akamaized.net/pool_904/live/ww/bbc_radio_four_extra/bbc_radio_four_extra.isml/bbc_radio_four_extra-audio%3d96000.norewind.m3u8
BBC Radio 4,http://as-hls-ww-live.akamaized.net/pool_904/live/ww/bbc_radio_fourfm/bbc_radio_fourfm.isml/bbc_radio_fourfm-audio%3d96000.norewind.m3u8
BBC Radio 5 Live,http://as-hls-ww-live.akamaized.net/pool_904/live/ww/bbc_radio_five_live/bbc_radio_five_live.isml/bbc_radio_five_live-audio%3d96000.norewind.m3u8
BBC Radio 5 Sports Extra,http://as-hls-uk-live.akamaized.net/pool_904/live/uk/bbc_radio_five_live_sports_extra/bbc_radio_five_live_sports_extra.isml/bbc_radio_five_live_sports_extra-audio%3d96000.norewind.m3u8
BBC Radio 6 Music,http://as-hls-ww-live.akamaized.net/pool_904/live/ww/bbc_6music/bbc_6music.isml/bbc_6music-audio%3d96000.norewind.m3u8
BBC Scotland Ⓢ Ⓖ,https://vs-hls-pushb-uk-live.akamaized.net/x=4/i=urn:bbc:pips:service:bbc_scotland_hd/pc_hd_abr_v2.m3u8
BBC Three Ⓖ,https://vs-hls-pushb-uk-live.akamaized.net/x=4/i=urn:bbc:pips:service:bbc_three_hd/iptv_hd_abr_v1.m3u8
BBC Two Ⓖ,https://vs-hls-push-uk-live.akamaized.net/x=4/i=urn:bbc:pips:service:bbc_two_hd/iptv_hd_abr_v1.m3u8
BBC WORLD NEWS,https://hls-gateway.vpstv.net/streams/708713.m3u8
BBC WORLD NEWS,https://hls-gateway.vpstv.net/streams/709032.m3u8
BBC World News Ⓢ,http://ott-cdn.ucom.am/s24/index.m3u8
BBC World News,mitv://generationnexxxt.com:19806/ecc7214268ee448ab42b65d9f2e2663a
BBC World News,p3p://focus169.org:26571/6465a784000201aee66e4af152371a81
BBC earth,p3p://167.114.175.6:55331/6444eb2e000921503e6ecfe873cd10b1
BBC,http://fl2.moveonjoy.com/BBC_WORLD_NEWS/index.m3u8
BBC,https://bcovlive-a.akamaihd.net/4e7f273ae0a04ad6b7d2e543df61e362/us-west-2/6240731308001/playlist.m3u8
BBC,https://hls-gateway.vpstv.net/streams/709168.m3u8
BBC-News,https://hls-gateway.vpstv.net/streams/709559.m3u8
BBCcbeebies,https://hls-gateway.vpstv.net/streams/602194.m3u8
BBC新闻,http://api.mytv666.top/api/hk.php?id=3439633964653730363063316234363066326666323662626530393932643061267469643d74762669643d3934
BBC新闻,http://api.mytv666.top/api/hk.php?id=6439336265303632383566343461326233393961613861353532633231323266267469643d77696e74763132332669643d313039
BERITA rtm,https://hls-gateway.vpstv.net/streams/709002.m3u8
BET (720p),http://41.205.93.154/BET-EN/index.m3u8
BET Comedy Movies,https://jmp2.uk/plu-68c32d88f56983aba40052bd.m3u8
BET Her (720p),http://41.205.93.154/BETHER/index.m3u8
BET Visionaries,https://jmp2.uk/plu-663946c1b18d700008d9c168.m3u8
BHT 1 Ⓢ,https://bhrtstream.bhtelecom.ba/bhrtportal.m3u8
BHT 1,https://bhrtstream.bhtelecom.ba/bhrtportal_hd.m3u8
BIG 10,https://hls-gateway.vpstv.net/streams/709637.m3u8
BIKE Channel,https://stream.prod-01.milano.nxmedge.net/argocdn/bikechannel/video.m3u8
BLOOMBERG TV,https://hls-gateway.vpstv.net/streams/477810.m3u8
BLOOMBERG,http://37.27.111.214:8080/live/34/hls.m3u8
BOING   Ⓖ,https://live02-seg.msf.cdn.mediaset.net/live/ch-kb/kb-clr.isml/index.m3u8
BOM Cine,https://tsw.streamingwebtv24.it:1936/inteccdn3/inteccdn3/playlist.m3u8
BOO,p3p://focus169.org:26571/64137e860008ec16a58031233a436c8e
BR Süd Ⓖ,https://brcdn.vo.llnwd.net/br/fs/bfs_sued/hls/de/master.m3u8
BRT 1,https://sc-kuzeykibrissmarttv.ercdn.net/brt1hd/bant1/playlist.m3u8
BRT 2,https://sc-kuzeykibrissmarttv.ercdn.net/brt2hd/bant1/playlist.m3u8
BRTV Kaku Childrens Channel,http://223.111.191.105/downflv.brtvcloud.com/kkkkasd/winfr.m3u8
BRTV 北京卫视 [Not 24/7],http://ivi.bupt.edu.cn/hls/btv1.m3u8
BRTV 北京卫视,http://118.81.195.79:9003/hls/20/index.m3u8
BRTV体育休闲,http://smjdenny.eu.org:35455/bptv/10000100000000050000000003870779.m3u8
BRTV卡酷少儿,http://rrs01.hw.gmcc.net:8088/PLTV/81/224/3221226677/1.m3u8
BRTV国际,http://221.221.153.193:8888/rtp/239.3.1.235:8000
BRTV国际频道,http://[2409:8087:1:20:20::2a]/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226510/1.m3u8?GuardEncType=2&accountinfo=%7E%7EV2.0%7EIfgL7tTUNqHAIdgvKuwj8A%7E_eNUbgU9sJGUcVVduOMKhafLvQUgE_zlz_7pvDimJNPr9j5nfyiWS_jEXD6m401A%2CEND
BRTV少儿,http://221.221.153.193:8888/rtp/239.3.1.189:8000
BRTV影视,http://221.221.153.193:8888/rtp/239.3.1.158:8000
BRTV影视,https://hsplay-360.v.btime.com/live_btime/btv_sn_20170706_s4/index.m3u8?time=1742954511&sign=5241ba5667bd08639fd195ea9db6da5a
BRTV文艺,http://221.221.153.193:8888/rtp/239.3.1.242:8000
BRTV文艺,https://hsplay-360.v.btime.com/live_btime/btv_sn_20170706_s2/index.m3u8?time=1742954441&sign=36eca1b00f7de9e79ecc4449bcaa35d5
BRTV新闻,http://221.221.153.193:8888/rtp/239.3.1.159:8000
BRTV新闻,http://[2409:8087:1:20:20::2a]/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226437/1.m3u8?GuardEncType=2&accountinfo=%7E%7EV2.0%7EncK5uEAdYwWMsf8WJWI1mQ%7E_eNUbgU9sJGUcVVduOMKhafLvQUgE_zlz_7pvDimJNO_LSIQh_h2P54Cz-MqgJqC%2CEND
BRTV生活,http://221.221.153.193:8888/rtp/239.3.1.117:8000
BRTV生活,http://[2409:8087:1:20:20::2a]/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226514/1.m3u8?GuardEncType=2&accountinfo=%7E%7EV2.0%7Es-PVNcPJsjr_oBdcXGT40g%7E_eNUbgU9sJGUcVVduOMKhafLvQUgE_zlz_7pvDimJNMWvZ0r6eMXcXJOGrCpJiq1%2CEND
BRTV科教,http://221.221.153.193:8888/rtp/239.3.1.115:8000
BRTV财经,http://221.221.153.193:8888/rtp/239.3.1.116:8000
BRTV财经,http://[2409:8087:1:20:20::2a]/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226516/1.m3u8?GuardEncType=2&accountinfo=%7E%7EV2.0%7Eh9_SEkmWeMdS1TMnIILZgg%7E_eNUbgU9sJGUcVVduOMKhafLvQUgE_zlz_7pvDimJNPIiicEW7OIvk1s-X-PXHqO%2CEND
BRTV青年,http://221.221.153.193:8888/
BS-TBS,https://hls-gateway.vpstv.net/streams/709230.m3u8
BS-TBS,https://stream01.willfonk.com/live_playlist.m3u8?cid=BS161&r=FHD&ccode=JP&m=d0:20:20:04:35:cc&t=0d6938cb3dcf4b79848bc1753a59daf1
BS10,https://stream01.willfonk.com/live_playlist.m3u8?cid=BS263&r=FHD&ccode=JP&m=d0:20:20:04:35:cc&t=0d6938cb3dcf4b79848bc1753a59daf1
BS10スターチャンネル,https://stream01.willfonk.com/live_playlist.m3u8?cid=BS200&r=FHD&ccode=JP&m=d0:20:20:04:35:cc&t=0d6938cb3dcf4b79848bc1753a59daf1
BS11デジタ儿,https://hls-gateway.vpstv.net/streams/709515.m3u8
BSアニマックス Animax,https://hls-gateway.vpstv.net/streams/709260.m3u8
BSテレ東,https://stream01.willfonk.com/live_playlist.m3u8?cid=BS171&r=FHD&ccode=JP&m=d0:20:20:04:35:cc&t=0d6938cb3dcf4b79848bc1753a59daf1
BSフジ,https://stream01.willfonk.com/live_playlist.m3u8?cid=BS181&r=FHD&ccode=JP&m=d0:20:20:04:35:cc&t=0d6938cb3dcf4b79848bc1753a59daf1
BS日テレ,https://stream01.willfonk.com/live_playlist.m3u8?cid=BS141&r=FHD&ccode=JP&m=d0:20:20:04:35:cc&t=0d6938cb3dcf4b79848bc1753a59daf1
BS日本映画専门チャンネル,https://hls-gateway.vpstv.net/streams/709239.m3u8
BS朝日,https://hls-gateway.vpstv.net/streams/709229.m3u8
BS朝日,https://stream01.willfonk.com/live_playlist.m3u8?cid=BS151&r=FHD&ccode=JP&m=d0:20:20:04:35:cc&t=0d6938cb3dcf4b79848bc1753a59daf1
BS钓りビジョン,https://hls-gateway.vpstv.net/streams/709240.m3u8
BTN,https://hls-gateway.vpstv.net/streams/709167.m3u8
BTN,https://hls-gateway.vpstv.net/streams/709635.m3u8
BTV,https://hls-gateway.vpstv.net/streams/709415.m3u8
BTV卡通,http://183.94.1.118:8801/tsfile/live/1001_1.m3u8
BTV卡通,http://58.19.43.46:9901/tsfile/live/1001_1.m3u8
BTV卫视,http://175.16.180.250:9901/tsfile/live/1002_1.m3u8
BWF 1/4决赛 1号场地 23:00,http://flvwspull2mgsplive.miguvideo.com:80/mglive/mgss282_54.flv?msisdn=2be6b2ec9fcf10d2c2457e2c710e172c&mdspid=&spid=800033&netType=0&sid=7510503575&pid=2028597139&timestamp=20260702220222&Channel_ID=0116_2600034600-99000-201600010010028&ProgramID=965801227&ParentNodeID=-99&assertID=7510503575&client_ip=171.8.79.254&SecurityKey=20260702220222&promotionId=&mvid=7510251453&mcid=500020&mpid=120000581725&playurlVersion=WX-A1-9.6.1.6-SNAPSHOT&userid=&jmhm=&videocodec=h265&appCode=miguvideo_android&bean=mgspad&tid=android&conFee=0&encrypt=0f0df0011d22a139bd05e8d3cdf5ef2b&sv=10004&ct=android
BWF 1/4决赛 2号场地 23:00,http://flvwspull2mgsplive.miguvideo.com:80/mglive/mgss283_54.flv?msisdn=2be6b2ec9fcf10d2c2457e2c710e172c&mdspid=&spid=800033&netType=0&sid=7510503579&pid=2028597139&timestamp=20260702220222&Channel_ID=0116_2600034600-99000-201600010010028&ProgramID=965801288&ParentNodeID=-99&assertID=7510503579&client_ip=171.8.79.254&SecurityKey=20260702220222&promotionId=&mvid=7510251455&mcid=500020&mpid=120000581725&playurlVersion=WX-A1-9.6.1.6-SNAPSHOT&userid=&jmhm=&videocodec=h265&appCode=miguvideo_android&bean=mgspad&tid=android&conFee=0&encrypt=301e0d899b2cc9b9083481483d4582d4&sv=10004&ct=android
BWF 尤杯经典重映-中国 3-0 马来西亚 【回放】刘圣书/谭宁2-1王馨渝/陈韦妏（鸿昆） 12:00,http://hlsztemgspvod.miguvideo.com:8080/depository_eos_wxlz04/asset/zhengshi/5106/395/026/5106395026/media/5106395026_5335307277_56.mp4.m3u8?msisdn=2be6b2ec9fcf10d2c2457e2c710e172c&mdspid=&spid=800033&netType=0&sid=5701715803&pid=2028597139&timestamp=20260702080230&Channel_ID=0116_2600034600-99000-201600010010028&ProgramID=964502168&ParentNodeID=-99&assertID=5701715803&client_ip=171.8.79.254&SecurityKey=20260702080230&promotionId=&mvid=5106395026&mcid=1003&mpid=120000574861&playurlVersion=WX-A1-9.6.1.6-SNAPSHOT&userid=&jmhm=&videocodec=h264&appCode=miguvideo_android&bean=mgspad&tid=android&conFee=0&encrypt=9c9f86a14df01c262a3ad3fcc8a7fea2&sv=10004&ct=android
BWF 尤杯经典重映-中国 3-0 马来西亚 【回放】刘圣书/谭宁2-1王馨渝/陈韦妏（鸿昆） 12:00,http://hlszymgspvod.miguvideo.com:8080/depository_eos_wxlz04/asset/zhengshi/5106/395/026/5106395026/media/5106395026_5335307277_56.mp4.m3u8?msisdn=2be6b2ec9fcf10d2c2457e2c710e172c&mdspid=&spid=800033&netType=0&sid=5701715803&pid=2028597139&timestamp=20260702040230&Channel_ID=0116_2600034600-99000-201600010010028&ProgramID=964502168&ParentNodeID=-99&assertID=5701715803&client_ip=171.8.79.254&SecurityKey=20260702040230&promotionId=&mvid=5106395026&mcid=1003&mpid=120000574861&playurlVersion=WX-A1-9.6.1.6-SNAPSHOT&userid=&jmhm=&videocodec=h264&appCode=miguvideo_android&bean=mgspad&tid=android&conFee=0&encrypt=b616ea87642c3e17fded6d5b00b6b40c&sv=10004&ct=android
BWF 尤杯经典重映-中国 3-0 马来西亚 【回放】王祉怡2-0蕾莎娜（鸿昆） 12:00,http://hlszymgspvod.miguvideo.com:8080/depository_eos_wxlz04/asset/zhengshi/5106/395/024/5106395024/media/5106395024_5335299460_56.mp4.m3u8?msisdn=2be6b2ec9fcf10d2c2457e2c710e172c&mdspid=&spid=800033&netType=0&sid=5701715709&pid=2028597139&timestamp=20260702040229&Channel_ID=0116_2600034600-99000-201600010010028&ProgramID=964500877&ParentNodeID=-99&assertID=5701715709&client_ip=171.8.79.254&SecurityKey=20260702040229&promotionId=&mvid=5106395024&mcid=1003&mpid=120000574861&playurlVersion=WX-A1-9.6.1.6-SNAPSHOT&userid=&jmhm=&videocodec=h264&appCode=miguvideo_android&bean=mgspad&tid=android&conFee=0&encrypt=3f5fd2f3a11614841ae98f9c2a167a3e&sv=10004&ct=android
BWF 尤杯经典重映-中国 3-0 马来西亚 【回放】王祉怡2-0蕾莎娜（鸿昆） 12:00,http://hlszymgspvod.miguvideo.com:8080/depository_eos_wxlz04/asset/zhengshi/5106/395/024/5106395024/media/5106395024_5335299460_56.mp4.m3u8?msisdn=2be6b2ec9fcf10d2c2457e2c710e172c&mdspid=&spid=800033&netType=0&sid=5701715709&pid=2028597139&timestamp=20260702080230&Channel_ID=0116_2600034600-99000-201600010010028&ProgramID=964500877&ParentNodeID=-99&assertID=5701715709&client_ip=171.8.79.254&SecurityKey=20260702080230&promotionId=&mvid=5106395024&mcid=1003&mpid=120000574861&playurlVersion=WX-A1-9.6.1.6-SNAPSHOT&userid=&jmhm=&videocodec=h264&appCode=miguvideo_android&bean=mgspad&tid=android&conFee=0&encrypt=a317af839456ac9e693bd6aefbe39b19&sv=10004&ct=android
BWF 尤杯经典重映-中国 3-0 马来西亚 【回放】陈雨菲2-0黄玲青（鸿昆） 12:00,http://hlsztemgspvod.miguvideo.com:8080/depository_eos_wxlz04/asset/zhengshi/5106/395/028/5106395028/media/5106395028_5335308837_56.mp4.m3u8?msisdn=2be6b2ec9fcf10d2c2457e2c710e172c&mdspid=&spid=800033&netType=0&sid=5701715814&pid=2028597139&timestamp=20260702040230&Channel_ID=0116_2600034600-99000-201600010010028&ProgramID=964502764&ParentNodeID=-99&assertID=5701715814&client_ip=171.8.79.254&SecurityKey=20260702040230&promotionId=&mvid=5106395028&mcid=1003&mpid=120000574861&playurlVersion=WX-A1-9.6.1.6-SNAPSHOT&userid=&jmhm=&videocodec=h264&appCode=miguvideo_android&bean=mgspad&tid=android&conFee=0&encrypt=d94043f2ebbd2ab854deba0a5afe4e81&sv=10004&ct=android
BWF 尤杯经典重映-中国 3-0 马来西亚 【回放】陈雨菲2-0黄玲青（鸿昆） 12:00,http://hlsztemgspvod.miguvideo.com:8080/depository_eos_wxlz04/asset/zhengshi/5106/395/028/5106395028/media/5106395028_5335308837_56.mp4.m3u8?msisdn=2be6b2ec9fcf10d2c2457e2c710e172c&mdspid=&spid=800033&netType=0&sid=5701715814&pid=2028597139&timestamp=20260702080230&Channel_ID=0116_2600034600-99000-201600010010028&ProgramID=964502764&ParentNodeID=-99&assertID=5701715814&client_ip=171.8.79.254&SecurityKey=20260702080230&promotionId=&mvid=5106395028&mcid=1003&mpid=120000574861&playurlVersion=WX-A1-9.6.1.6-SNAPSHOT&userid=&jmhm=&videocodec=h264&appCode=miguvideo_android&bean=mgspad&tid=android&conFee=0&encrypt=c21aa70cc9486140c7b2d0fc291e3bf6&sv=10004&ct=android
BWF 尤杯经典重映-中国 vs 日本 经典重映 12:00,http://flvalipull2mgsplive.miguvideo.com:80/mglive/mgss180_54.flv?msisdn=2be6b2ec9fcf10d2c2457e2c710e172c&mdspid=&spid=800033&netType=0&sid=7510504195&pid=2028597139&timestamp=20260702220220&Channel_ID=0116_2600034600-99000-201600010010028&ProgramID=965828624&ParentNodeID=-99&assertID=7510504195&client_ip=171.8.79.254&SecurityKey=20260702220220&promotionId=&mvid=7510251763&mcid=500020&mpid=120000581766&playurlVersion=WX-A1-9.6.1.6-SNAPSHOT&userid=&jmhm=&videocodec=h265&appCode=miguvideo_android&bean=mgspad&tid=android&conFee=0&encrypt=fa72b6cdfe04bdcd97d98c25e85f369b&sv=10004&ct=android
BWF 尤杯经典重映-中国 vs 日本 经典重映 12:00,http://flvctypull2mgsplive.miguvideo.com:80/mglive/mgss180_54.flv?msisdn=2be6b2ec9fcf10d2c2457e2c710e172c&mdspid=&spid=800033&netType=0&sid=7510504195&pid=2028597139&timestamp=20260702100216&Channel_ID=0116_2600034600-99000-201600010010028&ProgramID=965828624&ParentNodeID=-99&assertID=7510504195&client_ip=171.8.79.254&SecurityKey=20260702100216&promotionId=&mvid=7510251763&mcid=500020&mpid=120000581766&playurlVersion=WX-A1-9.6.1.6-SNAPSHOT&userid=&jmhm=&videocodec=h265&appCode=miguvideo_android&bean=mgspad&tid=android&conFee=0&encrypt=69832d18a06a1344cc515a2dfa5ab9ef&sv=10004&ct=android
