更新时间,#genre#
20260403 02:02,url

RespoTime,whitelist,#genre#
41.10ms,Best TV Türkiye,https://t.freetv.fun/live/best-tv-2.m3u8
41.15ms,ON TV,https://t.freetv.fun/live/i-on-tv-uk.m3u8
41.17ms,CBC Drama,https://t.freetv.fun/live/cbc-drama.m3u8
41.19ms,河北卫视,https://stream1.freetv.fun/2f4ea227a3ee1548287972844219bcc825336b60b9b6b485cfd0ab8ea4fd08b6.m3u8
41.23ms,Telemundo,https://t.freetv.fun/live/telemundo-florida-1.m3u8
41.48ms,Global News,https://raw.githubusercontent.com/ChiSheng9/iptv/master/TV02.m3u8
41.52ms,CCTV16,https://stream1.freetv.fun/cdd93308f8ffbb06fab05e75d7c91d7ec6d9c68d865738572b52b3e8c959cf14.m3u8
41.62ms,news HD,https://t.freetv.fun/live/neo-news.m3u8
41.66ms,CCTV15,https://stream1.freetv.fun/30df9bcbf1e18a973565cd2d06034f4b990ed08e51432dff8e73cab327b88ba8.m3u8
41.73ms,CCTV1,https://stream1.freetv.fun/03926cb79638398a11285c90b222911693264d56dc9fc0172bec90b39c6b371b.m3u8
41.74ms,辽宁卫视,https://stream1.freetv.fun/e5795594b2e0b8978c14f09cf22b32d6bc6dea52cc81edac239165e80f588be5.m3u8
41.78ms,山东卫视,https://stream1.freetv.fun/43b5c6d81b60a71ae667d0421138ab14f488e8352ef1ed366c97a42143bed350.m3u8
41.82ms,Drama 2,https://t.freetv.fun/live/nonstop-drama.m3u8
41.82ms,新疆卫视,https://stream1.freetv.fun/fde702f8f3933462e049918018806fc7f05cfaaba3a34171795ef12a20a3dba0.m3u8
41.83ms,浙江衛視,https://t.freetv.fun/live/zhe-jiang-wei-shi-20.m3u8
41.89ms,鳳凰衛視中文,https://t.freetv.fun/live/feng-huang-zhong-wen-5.m3u8
41.98ms,重庆卫视,https://stream1.freetv.fun/d0c576acbd75c27b59d5edc281ecbaa5deec8a9fd298dde789fde6f498f05e5a.m3u8
41.99ms,山西衛視,https://t.freetv.fun/live/shan-xi-wei-shi-6-1.m3u8
42.00ms,NOW 新聞臺,https://t.freetv.fun/live/nowxin-wen.m3u8
42.04ms,北京卫视,https://stream1.freetv.fun/51166c851b4753ec0e72441db024e4c5eea171a0e77a277480256ad29b8e1333.m3u8
42.04ms,WXTV-DT1,https://streaming-live-fcdn.api.prd.univisionnow.com/wxtv/wxtv.isml/hls/wxtv.m3u8
42.05ms,东方卫视,https://stream1.freetv.fun/ac12b7b242b0187305631f391ba3ad1ecd532c25b8205c1733a06ca1c552405c.m3u8
42.11ms,广东卫视,https://stream1.freetv.fun/7032dd2b86126b125a4a42c63b1c2c175975b401a309f3c31722542ede60c7d7.m3u8
42.12ms,CCTV13,https://stream1.freetv.fun/6c3eb3f2f4adaa7c716d4602af1f0d7e294437580e802176bd313bb9dc4b07ae.m3u8
42.14ms,Channel 8,http://cdn6.163189.xyz/163189/ch8
42.16ms,宁夏卫视,https://stream1.freetv.fun/ff3b8ade577f402e9e9429153fbaba124ef033fdd83549679ea096891bd96e46.m3u8
42.20ms,河北農民,https://t.freetv.fun/live/he-bei-nong-min.m3u8
42.28ms,C+頻道,https://t.freetv.fun/live/society-plus.m3u8
42.28ms,兰溪新闻综合,https://t.freetv.fun/live/lan-xi-xin-wen-zong-he-1.m3u8
42.29ms,哈哈炫動,https://t.freetv.fun/live/ha-ha-xuan-dong-2.m3u8
42.30ms,浙江卫视,https://stream1.freetv.fun/3674992f7e26c934871ca5ce9cdcf0be39a13a863c537f76b3ac22cc10e61e11.m3u8
42.32ms,California Music Channel,https://t.freetv.fun/live/ch-ng-california-music-channel-1.m3u8
42.34ms,东方卫视,https://stream1.freetv.fun/56fc198d7ec4a227f6311d4ade4aad1840b5e88ec1217be3f57f765ac0355c1f.m3u8
42.35ms,Canal 9 HD,https://t.freetv.fun/live/canal-brasil.m3u8
42.39ms,Trace Urban,https://t.freetv.fun/live/trace-urban-y.m3u8
42.39ms,Sky Sports Tennis,https://t.freetv.fun/live/sky-sports-tennis.m3u8
42.39ms,青海卫视,https://stream1.freetv.fun/700b3e5f41166e13fcf63757cb786ff68c7d8fd7289d72c8b36dc7c9fe9a8e82.m3u8
42.39ms,CCTV11,https://stream1.freetv.fun/380fd2a0e12a88935db9c3b90b011270ffebeaa45361fe123a2db80942184264.m3u8
42.39ms,东南卫视,https://stream1.freetv.fun/e107cbdb3db41f72a62c05f652a6cebd52ca23bdc40477d2effd2fabf63d0b8a.m3u8
42.43ms,Disney XD,https://t.freetv.fun/live/disney-xd-28.m3u8
42.50ms,廣東體育HD,https://t.freetv.fun/live/yan-dong-ti-yu-gao-qing-10.m3u8
42.57ms,C+頻道,https://t.freetv.fun/live/icc-plus.m3u8
42.59ms,A PLUS,https://t.freetv.fun/live/ch-ng-ros-xy-plus-12.m3u8
42.60ms,河南卫视,https://stream1.freetv.fun/78e08f3c7545eb3161bc86b87742b8555d41e8b22c0198ff682ff4d690b6aa4b.m3u8
42.60ms,西藏卫视,https://stream1.freetv.fun/f8e8db518a6dfddd119d8b4ab6988e5e2b831145ef193422e8a4b3edfa0d92f4.m3u8
42.62ms,河南卫视,https://stream1.freetv.fun/f21e5e15af24ce3dcb965fd6dfb64fbf16fed2cc8f8b7a0635d1463d30261644.m3u8
42.66ms,廣東珠江HD,https://t.freetv.fun/live/yan-dong-zhu-jiang-7.m3u8
42.69ms,CCTV12,https://stream1.freetv.fun/42db57df2f3a527d3d4b1ae87be77b20322d9240d4337b0f15bcae2a25717083.m3u8
42.70ms,金鹰卡通,https://stream1.freetv.fun/1b907bbf4760e673ec9ab89e2327cd1d9e5df04ca6ef35a6fb07f5b6757f4791.m3u8
42.71ms,新疆卫视,https://stream1.freetv.fun/38a7b62f90c723e1fc8be87904f40eceeaa656f1a58bcb0ad2f6301bda5452dc.m3u8
42.77ms,北京衛視,https://t.freetv.fun/live/bei-jing-wei-shi-14.m3u8
42.81ms,江苏卫视,https://stream1.freetv.fun/74e3817e2d49ca9f7ef3085c23657432144d05adb401c6b4d4957594c06ee1b5.m3u8
42.81ms,江西卫视,https://stream1.freetv.fun/dc1588c05fae45e0e60cf2dccd2870db218b8dc9203e57c8c6c8c1ffc3325960.m3u8
42.83ms,湖北影視,https://t.freetv.fun/live/hu-bei-ying-shi-1.m3u8
42.84ms,Cima TV,https://t.freetv.fun/live/ictimai-tv.m3u8
42.89ms,AMEDIA Hit HD,https://t.freetv.fun/live/amedia-hit.m3u8
42.92ms,南寧公共,https://t.freetv.fun/live/nan-zhu-gong-gong.m3u8
42.93ms,RU TV,https://t.freetv.fun/live/ru-tv-1-1.m3u8
42.93ms,北京卫视,https://stream1.freetv.fun/9a04539c74e46e6df1cc2314f4ad5b56e4f9183117ddabcaa54faf0f6fd2f6e4.m3u8
42.95ms,Star HD,https://t.freetv.fun/live/ocko-star.m3u8
42.97ms,France 24 English,https://t.freetv.fun/live/france-24-fast-english.m3u8
42.98ms,贵州卫视,https://stream1.freetv.fun/3b4a9dc8bfa66db6d79ebf463530bd2aefb40a4df6ba0879b2f4a7b078acda8d.m3u8
43.01ms,東南衛視,https://t.freetv.fun/live/dong-nan-wei-shi-8.m3u8
43.09ms,CCTV5,https://stream1.freetv.fun/13f8980a8759425ec16d60807a94672e1d561f2c7dd13dd12a598d9355e55a6f.m3u8
43.10ms,GEO ENTERTAINMENT,https://t.freetv.fun/live/gem-entertainment.m3u8
43.13ms,辽宁卫视,https://stream1.freetv.fun/a5ff048bd936923b9b9b492e580c720357a6a83a146d4e6a9c85c299aedc7da1.m3u8
43.14ms,湖南卫视,https://stream1.freetv.fun/3addbcd2d23c56ddc32c16f652c4718410dc3e760468b4b14a33cfc2a7e84d52.m3u8
43.15ms,rcn,https://t.freetv.fun/live/rcn-mas-1.m3u8
43.16ms,CHC家庭影院,https://t.freetv.fun/live/chcjia-ting-ying-yuan-2.m3u8
43.16ms,湖州公共民生,https://t.freetv.fun/live/hu-zhou-gong-gong-3.m3u8
43.16ms,OMAN TV,https://t.freetv.fun/live/makon-tv.m3u8
43.16ms,CCTV4K,http://198.204.240.250:82/live/cctv4k.m3u8?jsbt=1760495957&jsbk=138a7cd8fb02f369c744cf0ceb413e85
43.21ms,Bloomberg TV USA,https://t.freetv.fun/live/bloomberg-tv-plus-4.m3u8
43.31ms,CCTV15,https://stream1.freetv.fun/34f6b70a0267653f7b71226d2c587babf1f59bed3bf48b33f7c6fc8b98ee0afd.m3u8
43.32ms,雲南衛視,https://t.freetv.fun/live/yun-nan-wei-shi-2.m3u8
43.38ms,Wild Earth,https://t.freetv.fun/live/wildearth-2.m3u8
43.40ms,CCTV13,https://stream1.freetv.fun/a3f6e6023db71ce61b0fbbf6a5ec07d146303cf549f2e774bb31d94d4527ddf6.m3u8
43.44ms,江西卫视,https://stream1.freetv.fun/3268c9bdf17d530b54c0e4a59bc66561a4fffec970ca13cb6c0f49156947c63e.m3u8
43.46ms,TVB亞洲劇,https://t.freetv.fun/live/tvbsya-zhou.m3u8
43.47ms,浙江衛視,https://t.freetv.fun/live/zhe-jiang-wei-shi-14.m3u8
43.47ms,金鹰卡通,https://stream1.freetv.fun/3442dca643bbe89bae76ea70d2aa42b07671b0e1daef6ef390f9f4edd7807a49.m3u8
43.49ms,澳視資訊,https://t.freetv.fun/live/ch-ng-ao-shi-zi-xun.m3u8
43.49ms,CCTV4,https://stream1.freetv.fun/2f1e3c9d65bfe24a6528f5bf7ef0c04c6f31d388d96148f28f7cd72a25cd9a8c.m3u8
43.49ms,海南卫视,https://stream1.freetv.fun/5f566bda63c98eaf917eb753437fd72546c9015a8495c02c3033d4185b2e560d.m3u8
43.53ms,山东卫视,https://stream1.freetv.fun/c4bf2ed18d914b76fdb2e8131720147db4d70488fa510b4765dc2812e21db981.m3u8
43.57ms,金華新聞綜合,https://t.freetv.fun/live/jin-chuan-xin-wen-zong-he.m3u8
43.60ms,金鷹紀實,https://t.freetv.fun/live/jin-ying-ji-shi-5.m3u8
43.64ms,江西新聞,https://t.freetv.fun/live/jiang-xi-xin-wen.m3u8
43.65ms,广西卫视,https://stream1.freetv.fun/64c0d15a8ec94aa45c8bb8e9314d511676c9ae4378cc20bd0c2b606caf6383e4.m3u8
43.66ms,南宁影视娱乐,https://t.freetv.fun/live/nan-zhu-ying-shi-yu-le-3.m3u8
43.77ms,CCTV1(RTHK33),https://t.freetv.fun/live/cctv-1hd.m3u8
43.78ms,動漫秀場,https://t.freetv.fun/live/dong-man-xiu-chang-4.m3u8
43.79ms,Trace Sports,https://t.freetv.fun/live/trace-sports.m3u8
43.80ms,OMAN TV,https://t.freetv.fun/live/oman-tv-1.m3u8
43.82ms,CNN HD,https://t.freetv.fun/live/cnn-1.m3u8
43.96ms,PET CLUB TV,https://t.freetv.fun/live/ch-ng-pet-club.m3u8
43.97ms,云南卫视,https://stream1.freetv.fun/b9151e5251d5a3417d7af76a66bd3a6da5cf19f1c7008604fb1228b48249a975.m3u8
43.98ms,HR,https://t.freetv.fun/live/hr-g.m3u8
44.02ms,OSN  Premiere 2,https://t.freetv.fun/live/premiere-2.m3u8
44.03ms,上海新聞綜合,https://t.freetv.fun/live/shang-hai-xin-wen-zong-he-3.m3u8
44.04ms,四川卫视,https://stream1.freetv.fun/1c0122fc8f14c05006e2c348f842557a612d5307a960c42b95758d6f5c36119f.m3u8
44.07ms,廣東新聞,https://t.freetv.fun/live/yan-dong-xin-wen-gao-qing.m3u8
44.07ms,CCTV16,http://69.30.246.194/live/cctv16.m3u8
44.08ms,河南卫视,https://stream1.freetv.fun/2e110535b415adb85de384221124aaca09d4809a3ab71a234eedb2b3f736aa99.m3u8
44.08ms,天津卫视,https://stream1.freetv.fun/e7bc8916d500f0d6e0818c0a3fb5dfc4658e8245bc79e4c4cf35ac9dab436fec.m3u8
44.09ms,深圳衛視,https://t.freetv.fun/live/shen-zhen-wei-shi-12.m3u8
44.15ms,辽宁卫视,https://stream1.freetv.fun/bb2a5ce2a93b8b1eb36573d3b59ec54e83fd86b77c9bcd464e532665f5044b33.m3u8
44.16ms,荊州新聞綜合,https://t.freetv.fun/live/jing-men-xin-wen-zong-he.m3u8
44.17ms,河北卫视,https://stream1.freetv.fun/3a92116383e09cb497a35ca9fcfb34785d2a4367fea99689cd1e5c892e50f835.m3u8
44.17ms,云南卫视,https://stream1.freetv.fun/6dfe6accf61ac1181362acf0b7bd9bf39a440a54ea83763f0a078f76a9a71ba7.m3u8
44.19ms,DJING TV,https://t.freetv.fun/live/ning-tv-1.m3u8
44.20ms,CCTV14,https://stream1.freetv.fun/0615172c9e083d70772bf6d78ffcd4e344e9b95aaa026d603259348488832520.m3u8
44.22ms,廣東體育HD,https://t.freetv.fun/live/yan-dong-ti-yu-gao-qing-8.m3u8
44.25ms,凤凰资讯高清,http://cdn6.163189.xyz/163189/fhzx
44.33ms,CCTV4,https://stream1.freetv.fun/5ecf26f2e60ac62579cd196934377718114f8d8a41503e8354c446c72f1b09b7.m3u8
44.36ms,CCTV4K,http://198.204.240.250:82/live/cctv4k.m3u8?jsbt=1760148172&jsbk=8ce47519e62b009dfa80f8fbfb2dd932
44.37ms,CCTV8,https://stream1.freetv.fun/d98b30c22ad09aa1358e0941e40eafbdf1e9cd179ee8b31a53f5a22ef1bf688b.m3u8
44.38ms,湖北經視,https://t.freetv.fun/live/hu-bei-jing-shi-1.m3u8
44.39ms,廣東影視,https://t.freetv.fun/live/yan-dong-ying-shi-gao-qing-1.m3u8
44.40ms,CCTV16,https://stream1.freetv.fun/87de3fae6db73a08904421488de7b0ba39e5eccf12a85ec47f8ccfb0985d2fa7.m3u8
44.41ms,优漫卡通,https://stream1.freetv.fun/ac5eafae4e70b19313da6c3dab1c94cf397035762561a767f703c1706b173488.m3u8
44.45ms,安徽衛視,https://t.freetv.fun/live/an-hui-wei-shi-7.m3u8
44.46ms,CCTV9,https://stream1.freetv.fun/a48bd3e56bf90338a9823c0b7ebd46dbb37139fc90821e228460ac4b633d9c9c.m3u8
44.47ms,CCTV5,https://stream1.freetv.fun/940832bf25a15c5e44fa17a9b73f6dba14850e25b94c67f665d781642a9f24c1.m3u8
44.48ms,CCTV14,https://stream1.freetv.fun/8d9504bb6f6aaf6b37307fbeafa1e2ef9f16b67f19aa1bb361c52d8567b386fc.m3u8
44.58ms,兵团卫视,https://stream1.freetv.fun/5012f08fc99e41ba2322b0ff1028f9f1bd901a58d0bb3c986a4ab329025f15ee.m3u8
44.63ms,三沙衛視,https://t.freetv.fun/live/san-sha-wei-shi-3.m3u8
44.63ms,i24 News,https://t.freetv.fun/live/i24-news-fr.m3u8
44.63ms,Dizimax Sci-Fi Türk,https://t.freetv.fun/live/sci-fi.m3u8
44.68ms,CCTV8,https://stream1.freetv.fun/ae4670e4adf468468cf9116e204824e2c0963be9e2f3add26d7ba7f6861f6d44.m3u8
44.69ms,CCTV15,https://stream1.freetv.fun/b6471612ff93f473cb2ee91c3ff6906679d13069d317af4fb516e0002bbd32bb.m3u8
44.71ms,西藏卫视,https://stream1.freetv.fun/31c5a6eb142e1f3abdf4ced6f51012753676db47e3e7f296671ea0983f9cbbbf.m3u8
44.75ms,CCTV1,https://stream1.freetv.fun/8973ff67af3f7c2d22cdf2a379e20b1bc812e963bfb3fd4bccf5a85c4953d022.m3u8
44.79ms,浙江卫视,https://stream1.freetv.fun/584a8d8dcc1704d3df7b0f7153ecea98303b2df8daae3897674bbb03b2abbb39.m3u8
44.82ms,Fight Sports,https://t.freetv.fun/live/ftf-sports.m3u8
44.86ms,A PLUS,https://t.freetv.fun/live/illusion-plus.m3u8
44.88ms,西藏卫视,https://stream1.freetv.fun/e1de64850b8df920ff48ba63ac8ff4f317f36e1545d1ad0a0c1c1774af74efbe.m3u8
44.92ms,CCTV7,https://stream1.freetv.fun/978492b187939ceb862410f14e3321d54e05a0bc645f85f48c426b0e522eb940.m3u8
44.98ms,湖南卫视,https://stream1.freetv.fun/98483d49b7664cad39569fa5fe740d789fc54ce26dda630432eefd8647a9885b.m3u8
44.99ms,黑龙江卫视,https://stream1.freetv.fun/087456913719058fb740006ecdf7120b81e5818884d3ba985eef31d2f0865994.m3u8
45.01ms,廣州綜合,https://t.freetv.fun/live/yan-zhou-zong-he-6.m3u8
45.02ms,Toei Channel,https://t.freetv.fun/live/tennis-channel-7.m3u8
45.14ms,广东少儿,https://t.freetv.fun/live/yan-dong-shao-er-gao-qing-7.m3u8
45.18ms,中視HD,https://t.freetv.fun/live/zhong-shi-2.m3u8
45.22ms,CCTV12,https://stream1.freetv.fun/87253b3afaea039178ade58ec1a91b1e62964839905c18240f5e1ee7bb8c7e20.m3u8
45.26ms,萍乡新闻综合|澜露直播,https://stream1.freetv.fun/6824807732e62465f7f9919ad17f046775c80de751b0020df0e5ed14465028cb.m3u8
45.28ms,厦门卫视,https://stream1.freetv.fun/fa7f6e9ffa48876e0a0c01d13236367138a865a5ebda64b80d0398a29ee8cdb7.m3u8
45.31ms,CCTV8,https://stream1.freetv.fun/a6da9f1926138950681f95e748614ac225dd23892fe4e4682514cb4d8d8cda0c.m3u8
45.32ms,廣東珠江HD,https://t.freetv.fun/live/yan-dong-zhu-jiang-gao-qing-3.m3u8
45.36ms,Feniks+Kino,https://t.freetv.fun/live/feniks-plus-kino-1.m3u8
45.37ms,CCTV2,https://stream1.freetv.fun/d6c1a851f2f79d30809b9559aadfaf6c70046913a43b61cda0b653a877209d0e.m3u8
45.41ms,Outdoor Channel HD,https://t.freetv.fun/live/outdoor-channel.m3u8
45.41ms,CCTV11,https://stream1.freetv.fun/6123793b04047f9d1985cdab1ce37c47bee9c9b8668d8e453b5242a2bb62d3f3.m3u8
45.43ms,TCCTV-2,https://t.freetv.fun/live/cctv-2.m3u8
45.46ms,CHC动作电影,https://stream1.freetv.fun/413df533cc2d866bacdc87729814e66f4cf836c13b12ed783b54345fd012c6c8.m3u8
45.51ms,四川衛視,https://t.freetv.fun/live/si-chuan-wei-shi-4.m3u8
45.56ms,内蒙古卫视,https://stream1.freetv.fun/d5d9dc5d1d5354fe0cea5c31d8e26eb865e81809cdd4d46091ef82c53451370d.m3u8
45.58ms,FOX SPORTS HD,https://t.freetv.fun/live/fox-sports-3.m3u8
45.65ms,浙江民生休閒,https://t.freetv.fun/live/zhe-jiang-min-sheng-3.m3u8
45.67ms,紹興公共,https://t.freetv.fun/live/shao-xing-gong-gong-pin-dao-1.m3u8
45.70ms,NOW爆谷,http://74.91.26.218:82/live/nowbg.m3u8
45.72ms,广西卫视,https://stream1.freetv.fun/1984533e3d6622b87d4e576e8bfd6d04459b2547cef4001109cbd7f6ff118bd8.m3u8
45.74ms,Outside TV,https://t.freetv.fun/live/outside-tv.m3u8
45.82ms,CCTV14,https://stream1.freetv.fun/d5d181315c7288c2ea5893ce2c27cdf9e592309968f3dfc80ca5f73de0415624.m3u8
45.85ms,福建電視劇,https://t.freetv.fun/live/fu-jian-dian-shi-ju-1.m3u8
45.89ms,生活時尚,https://t.freetv.fun/live/sheng-huo-shi-shang-5.m3u8
45.92ms,海南卫视,https://stream1.freetv.fun/eb41049bd834ddfb4cd47ed858ee349a815138cb85042afded58871be645cc67.m3u8
45.96ms,广东珠江,https://stream1.freetv.fun/3e6c646d717a824425bca6f4f12c9091cc4725ab1afa8227b24b7a5bc6fcb019.m3u8
46.01ms,金川新闻综合,https://t.freetv.fun/live/jin-chuan-xin-wen-zong-he-4.m3u8
46.01ms,海南卫视,https://stream1.freetv.fun/20c9fd067efe47afe7423d8455241b13415e09bd17894c6cd83c5c12160bfff5.m3u8
46.06ms,NBC Buffalo,https://t.freetv.fun/live/ch-ng-nbc-buffalo.m3u8
46.06ms,西藏卫视,https://stream1.freetv.fun/b6fd525230d5e936f16a8f7e029daee6271d0c67f492af57f4de23e14f9daa1a.m3u8
46.09ms,NOW星影,http://74.91.26.218:82/live/nowxy.m3u8
46.10ms,CCTV3,https://stream1.freetv.fun/fab80767c7639787d5cc1aaa550702708ce601db5d7ec8a3234c35cc6b8653b5.m3u8
46.13ms,Canal 9 HD,https://t.freetv.fun/live/canal-pyc.m3u8
46.15ms,中视新闻,https://raw.githubusercontent.com/ChiSheng9/iptv/master/TV09.m3u8
46.20ms,湖北卫视,https://stream1.freetv.fun/321fe55e58365e63fb953fc974466740a190d2cc96ebae754c7268578cc76eeb.m3u8
46.22ms,CHC影迷電影,https://t.freetv.fun/live/chcying-mi-dian-ying-2.m3u8
46.26ms,内蒙古卫视,https://stream1.freetv.fun/e2af9c4e1abcffd1a9e80174ebfa9be05baba6a8bb2b5850bce52fa79a6c2da2.m3u8
46.39ms,廣西新聞,https://t.freetv.fun/live/yan-xi-xin-wen.m3u8
46.41ms,黑龙江卫视,https://stream1.freetv.fun/a685814ac27367f723637751d32ee9a2296db5e03f3d42993a685d85816fcd1c.m3u8
46.43ms,凤凰中文,https://stream1.freetv.fun/2b657a181daa345025199e7d6b8de95a1a87b19abceafbd16e2499a49da33c6f.m3u8
46.44ms,金華新聞綜合,https://t.freetv.fun/live/jin-chuan-xin-wen-zong-he-1.m3u8
46.50ms,CCTV5,https://stream1.freetv.fun/62690505ebeacb4c0bd10b458fe443822fd7c26e9ec1d96e5d1a23137418e4a7.m3u8
46.55ms,BUZZ,https://t.freetv.fun/live/buzzr.m3u8
46.55ms,甘肃卫视,https://stream1.freetv.fun/b14558c4b4b9dd59004052dfe14922a1090bfe3f8040fc5d4fef80a993ffd127.m3u8
46.58ms,РИА НОВОСТИ,https://t.freetv.fun/live/360-novosti.m3u8
46.61ms,民視HD,https://t.freetv.fun/live/min-shi-3.m3u8
46.66ms,吉林卫视,https://stream1.freetv.fun/4294145909267be7e86b955a199ed4f03eeffa51273f469784c9bdf585c51593.m3u8
46.67ms,翡翠台,https://t.freetv.fun/live/fei-cui-5.m3u8
46.74ms,贵州卫视,https://stream1.freetv.fun/be180b523d2a803865df067773d0fa81e4bad55a68bcf0c90b47ea2853a91a91.m3u8
46.75ms,紹興新聞綜合,https://t.freetv.fun/live/shao-xing-xin-wen-zong-he-3.m3u8
46.76ms,CCTV13,https://t.freetv.fun/live/cctv13-21.m3u8
46.78ms,山东卫视,https://stream1.freetv.fun/798644055c27a846f52f237a6de44349b2243939ec738927c8377f2955127a36.m3u8
46.83ms,CHC動作電影,https://t.freetv.fun/live/chcdong-zuo-dian-ying-1.m3u8
46.92ms,凤凰资讯,https://stream1.freetv.fun/5fb13a1ac8acfc0fbc7121568b65c78e0383919949c35c2a7f278a1ddd081e2b.m3u8
46.93ms,湖北卫视,https://stream1.freetv.fun/bc50451637d5514ecb84768e26477cffe68ade94f1b7315a43296bf62a6dad10.m3u8
46.94ms,安徽衛視,https://t.freetv.fun/live/an-hui-wei-shi-14.m3u8
47.06ms,西藏卫视,https://stream1.freetv.fun/6813e053b70cb87f76e097e1fcc36d4cc3eae132496555134d0f98b3fb717629.m3u8
47.08ms,廣東新聞,https://t.freetv.fun/live/yan-dong-xin-wen-gao-qing-1.m3u8
47.15ms,RTP Africa,https://t.freetv.fun/live/rtp-africa.m3u8
47.18ms,宁夏卫视,https://stream1.freetv.fun/b1c2fb171ad59994cacb72577eef306f5dfbdfb2d1bf909b1357c4dbb711b942.m3u8
47.24ms,CCTV15,https://stream1.freetv.fun/cb0830411664d3a45e05be072d306112a721a039769417366bdd74bf4ca41329.m3u8
47.29ms,浙江國際,https://t.freetv.fun/live/zhe-jiang-guo-ji-4.m3u8
47.32ms,河南卫视,https://stream1.freetv.fun/42d03f5d46664a27303c567a2464e062a4300b5fcc0974f55aa1e63da3baa02f.m3u8
47.39ms,廣州綜合頻道,https://t.freetv.fun/live/yan-zhou-zong-he-21.m3u8
47.40ms,CGTN(Spain),https://t.freetv.fun/live/cgtne-yu-1.m3u8
47.43ms,CCTV1,https://stream1.freetv.fun/3cd84be1fb3623f1c3ba7d3d26e3d607331255d6559bd3e6ded774a1ff7c2b89.m3u8
47.44ms,廣東移動頻道,https://t.freetv.fun/live/yan-dong-yi-dong-1.m3u8
47.46ms,news HD,https://t.freetv.fun/live/gb-news-1.m3u8
47.47ms,HOY TV,https://t.freetv.fun/live/hoy-tv-1.m3u8
47.47ms,Sky Movies Thriller HD  (UK),https://t.freetv.fun/live/movies-thriller.m3u8
47.48ms,KTV 2,https://t.freetv.fun/live/ktv-2.m3u8
47.51ms,Fashion TV,https://t.freetv.fun/live/fusion-tv.m3u8
47.59ms,MLB,https://t.freetv.fun/live/mlb-1.m3u8
47.60ms,Food Network(TW),https://t.freetv.fun/live/food-network-1.m3u8
47.60ms,重庆卫视,https://stream1.freetv.fun/b9f205578f15321cdeac2291efa202a62fb3b6fc3f3a1761d51b9357e7916be7.m3u8
47.61ms,廣西衛視,https://t.freetv.fun/live/yan-xi-wei-shi-7.m3u8
47.64ms,CCTV4,https://stream1.freetv.fun/1bf0211b5baaa7f1430933ff2f78b4a1117b0f8e250a718adfba91a694024f4d.m3u8
47.75ms,海宁新闻综合|澜露直播,https://stream1.freetv.fun/f169f027339329e69b9c4db6fc304113830c67632744351fdf6171a413521f70.m3u8
47.76ms,CCTV13,https://stream1.freetv.fun/a1968efdac6a00d9b145649a1df4f2f4215882aa467305813824d1953a5b5b33.m3u8
47.77ms,嘉佳卡通,https://t.freetv.fun/live/jia-jia-qia-tong-2.m3u8
47.78ms,优漫卡通,https://stream1.freetv.fun/4073fb5ec1ec48f010e1db882aeb63ddc7104c56c5c729c4d08e932d585591a8.m3u8
47.79ms,厦门卫视,https://stream1.freetv.fun/8a2a9ccafaf754063ce9d89bdb563b7408b96117d9e868780622f631a35ea400.m3u8
47.83ms,ABC News Live,https://t.freetv.fun/live/abc-news-live-3.m3u8
47.85ms,ARTE(German) ,https://t.freetv.fun/live/arte-1.m3u8
47.95ms,江西衛視,https://t.freetv.fun/live/jiang-xi-wei-shi-17.m3u8
47.95ms,金鷹紀實,https://t.freetv.fun/live/jin-ying-ji-shi-3.m3u8
47.98ms,Karbala TV,https://t.freetv.fun/live/karbala-quran.m3u8
47.98ms,江苏卫视,https://stream1.freetv.fun/0f935b36e555da8d24b280eec4698b02c1c113abc8ffd506021131a29c843969.m3u8
47.99ms,哈哈炫動,https://t.freetv.fun/live/ha-ha-xuan-dong-6.m3u8
48.01ms,CCTV15,http://69.30.246.194/live/cctv15.m3u8
48.01ms,CCTV9,https://stream1.freetv.fun/57b417007b9bde2713ab0b6c1f25399e0da6a5fda1443d33d81fc0ba399e6bae.m3u8
48.05ms,TRT World,https://t.freetv.fun/live/trt-world.m3u8
48.06ms,江苏卫视,http://69.30.246.194/live/jsws.m3u8
48.07ms,紹興公共,https://t.freetv.fun/live/shao-xing-gong-gong-pin-dao-2.m3u8
48.07ms,Al Jazeera Mubasher (Arabic),https://t.freetv.fun/live/al-jazeera-mubasher-24.m3u8
48.11ms,myTV San Antonio TX (KCWX-TV) (720p) [Not 24/7],http://65.36.6.216:1935/live/kcwx.smil/playlist.m3u8
48.14ms,電影頻道,https://t.freetv.fun/live/tao-dian-ying-1.m3u8
48.19ms,CCTV2,https://stream1.freetv.fun/740facfce5eb3652083f1f23ac2a7aba7a7899446cf8f9a8ba57499f8e725dbd.m3u8
48.26ms,Drama 2,https://t.freetv.fun/live/ch-ng-k-drama.m3u8
48.27ms,湖南衛視,https://t.freetv.fun/live/hu-nan-wei-shi-5.m3u8
48.30ms,江苏综艺,https://stream1.freetv.fun/f8ef469943662bed2abc6609d9ef1720b9e93a8a0bd6f5789133461e36763f37.m3u8
48.35ms,aaa music,https://t.freetv.fun/live/saga-music-1.m3u8
48.35ms,湖南卫视,http://69.30.246.194/live/hnws.m3u8
